code,name,:LABEL
E01003120,Lambeth 032D,LSOA
E01003121,Lambeth 006B,LSOA
E01003122,Lambeth 004D,LSOA
E01003123,Lambeth 006C,LSOA
E01003124,Lambeth 006D,LSOA
E01003125,Lambeth 006E,LSOA
E01003126,Lambeth 008D,LSOA
E01003127,Lambeth 010E,LSOA
E01003128,Lambeth 008E,LSOA
E01003129,Lambeth 004E,LSOA
E01003130,Lambeth 026A,LSOA
E01003131,Lambeth 026B,LSOA
E01003132,Lambeth 024A,LSOA
E01003133,Lambeth 027C,LSOA
E01003134,Lambeth 027D,LSOA
E01003135,Lambeth 026C,LSOA
E01003136,Lambeth 022A,LSOA
E01003137,Lambeth 022B,LSOA
E01003138,Lambeth 026D,LSOA
E01003139,Lambeth 035A,LSOA
E01003140,Lambeth 035B,LSOA
E01003141,Lambeth 034B,LSOA
E01003142,Lambeth 035C,LSOA
E01003143,Lambeth 035D,LSOA
E01003144,Lambeth 034C,LSOA
E01003145,Lambeth 034D,LSOA
E01003146,Lambeth 035E,LSOA
E01003147,Lambeth 034E,LSOA
E01003148,Lambeth 032E,LSOA
E01003149,Lambeth 030D,LSOA
E01003150,Lambeth 032F,LSOA
E01003151,Lambeth 026E,LSOA
E01003152,Lambeth 027E,LSOA
E01003153,Lambeth 029D,LSOA
E01003154,Lambeth 030E,LSOA
E01003155,Lambeth 029E,LSOA
E01003156,Lambeth 023B,LSOA
E01003157,Lambeth 023C,LSOA
E01003158,Lambeth 023D,LSOA
E01003159,Lambeth 022C,LSOA
E01003160,Lambeth 022D,LSOA
E01003161,Lambeth 023E,LSOA
E01003162,Lambeth 022E,LSOA
E01003163,Lambeth 023F,LSOA
E01003164,Lambeth 025A,LSOA
E01003165,Lambeth 025B,LSOA
E01003166,Lambeth 028D,LSOA
E01003167,Lambeth 028E,LSOA
E01003168,Lambeth 025C,LSOA
E01003169,Lambeth 025D,LSOA
E01003170,Lambeth 025E,LSOA
E01003171,Lambeth 020B,LSOA
E01003172,Lambeth 024B,LSOA
E01003173,Lambeth 020C,LSOA
E01003174,Lambeth 024C,LSOA
E01003175,Lambeth 024D,LSOA
E01003176,Lambeth 016E,LSOA
E01003177,Lambeth 020D,LSOA
E01003178,Lambeth 020E,LSOA
E01003179,Lambeth 024E,LSOA
E01003180,Lambeth 005D,LSOA
E01003181,Lambeth 007A,LSOA
E01003182,Lambeth 009D,LSOA
E01003183,Lambeth 005E,LSOA
E01003184,Lambeth 007B,LSOA
E01003185,Lambeth 007C,LSOA
E01003186,Lambeth 007D,LSOA
E01003187,Lambeth 007E,LSOA
E01003188,Lambeth 009E,LSOA
E01003189,Lewisham 034A,LSOA
E01003190,Lewisham 034B,LSOA
E01003191,Lewisham 034C,LSOA
E01003192,Lewisham 034D,LSOA
E01003193,Lewisham 029A,LSOA
E01003194,Lewisham 029B,LSOA
E01003195,Lewisham 029C,LSOA
E01003196,Lewisham 029D,LSOA
E01003197,Lewisham 029E,LSOA
E01003198,Lewisham 009A,LSOA
E01003199,Lewisham 007A,LSOA
E01003200,Lewisham 009B,LSOA
E01003201,Lewisham 007B,LSOA
E01003202,Lewisham 009C,LSOA
E01003203,Lewisham 009D,LSOA
E01003204,Lewisham 007C,LSOA
E01003205,Lewisham 007D,LSOA
E01003206,Lewisham 007E,LSOA
E01003207,Lewisham 005A,LSOA
E01003209,Lewisham 005B,LSOA
E01003210,Lewisham 005C,LSOA
E01003211,Lewisham 008B,LSOA
E01003212,Lewisham 005D,LSOA
E01003213,Lewisham 008C,LSOA
E01003214,Lewisham 008D,LSOA
E01003215,Lewisham 005E,LSOA
E01003216,Lewisham 025A,LSOA
E01003217,Lewisham 022A,LSOA
E01003218,Lewisham 022B,LSOA
E01003219,Lewisham 025B,LSOA
E01003220,Lewisham 022C,LSOA
E01003221,Lewisham 025C,LSOA
E01003222,Lewisham 022D,LSOA
E01003223,Lewisham 025D,LSOA
E01003224,Lewisham 022E,LSOA
E01003225,Lewisham 015A,LSOA
E01003226,Lewisham 019A,LSOA
E01003227,Lewisham 019B,LSOA
E01003228,Lewisham 019C,LSOA
E01003229,Lewisham 019D,LSOA
E01003230,Lewisham 019E,LSOA
E01003231,Lewisham 015B,LSOA
E01003232,Lewisham 015C,LSOA
E01003233,Lewisham 015D,LSOA
E01003235,Lewisham 038A,LSOA
E01003236,Lewisham 037A,LSOA
E01003237,Lewisham 037B,LSOA
E01003238,Lewisham 037C,LSOA
E01003239,Lewisham 037D,LSOA
E01003240,Lewisham 038B,LSOA
E01003241,Lewisham 038C,LSOA
E01003243,Lewisham 038D,LSOA
E01003244,Lewisham 001A,LSOA
E01003245,Lewisham 001B,LSOA
E01003246,Lewisham 002A,LSOA
E01003247,Lewisham 001C,LSOA
E01003248,Lewisham 002B,LSOA
E01003249,Lewisham 001D,LSOA
E01003251,Lewisham 002C,LSOA
E01003252,Lewisham 002D,LSOA
E01003253,Lewisham 002E,LSOA
E01003254,Lewisham 021A,LSOA
E01003255,Lewisham 021B,LSOA
E01003256,Lewisham 028A,LSOA
E01003257,Lewisham 028B,LSOA
E01003258,Lewisham 028C,LSOA
E01003259,Lewisham 028D,LSOA
E01003260,Lewisham 021C,LSOA
E01003261,Lewisham 021D,LSOA
E01003262,Lewisham 021E,LSOA
E01003263,Lewisham 023A,LSOA
E01003264,Lewisham 031A,LSOA
E01003265,Lewisham 031B,LSOA
E01003266,Lewisham 031C,LSOA
E01003267,Lewisham 031D,LSOA
E01003268,Lewisham 023B,LSOA
E01003269,Lewisham 023C,LSOA
E01003270,Lewisham 023D,LSOA
E01003271,Lewisham 023E,LSOA
E01003272,Lewisham 014A,LSOA
E01003273,Lewisham 011A,LSOA
E01003274,Lewisham 014B,LSOA
E01003275,Lewisham 014C,LSOA
E01003276,Lewisham 014D,LSOA
E01003277,Lewisham 011B,LSOA
E01003278,Lewisham 011C,LSOA
E01003279,Lewisham 011D,LSOA
E01003280,Lewisham 016A,LSOA
E01003281,Lewisham 016B,LSOA
E01003282,Lewisham 013A,LSOA
E01003283,Lewisham 013B,LSOA
E01003284,Lewisham 013C,LSOA
E01003285,Lewisham 016C,LSOA
E01003286,Lewisham 013D,LSOA
E01003287,Lewisham 016D,LSOA
E01003288,Lewisham 041A,LSOA
E01003290,Lewisham 041E,LSOA
E01003291,Lewisham 041D,LSOA
E01003292,Lewisham 017A,LSOA
E01003293,Lewisham 017B,LSOA
E01003295,Lewisham 017D,LSOA
E01003297,Lewisham 003A,LSOA
E01003298,Lewisham 039A,LSOA
E01003299,Lewisham 003B,LSOA
E01003300,Lewisham 039B,LSOA
E01003301,Lewisham 003C,LSOA
E01003302,Lewisham 003D,LSOA
E01003303,Lewisham 039C,LSOA
E01003304,Lewisham 039D,LSOA
E01003305,Lewisham 003E,LSOA
E01003307,Lewisham 024A,LSOA
E01003308,Lewisham 024B,LSOA
E01003309,Lewisham 027A,LSOA
E01003310,Lewisham 027B,LSOA
E01003311,Lewisham 027C,LSOA
E01003312,Lewisham 027D,LSOA
E01003313,Lewisham 027E,LSOA
E01003314,Lewisham 024C,LSOA
E01003315,Lewisham 024D,LSOA
E01003316,Lewisham 024E,LSOA
E01003318,Lewisham 020B,LSOA
E01003319,Lewisham 018A,LSOA
E01003320,Lewisham 018B,LSOA
E01003321,Lewisham 020C,LSOA
E01003322,Lewisham 020D,LSOA
E01003323,Lewisham 018C,LSOA
E01003324,Lewisham 020E,LSOA
E01003325,Lewisham 018D,LSOA
E01003326,Lewisham 035A,LSOA
E01003327,Lewisham 035B,LSOA
E01003328,Lewisham 035C,LSOA
E01003329,Lewisham 033A,LSOA
E01003330,Lewisham 033B,LSOA
E01003331,Lewisham 033C,LSOA
E01003332,Lewisham 033D,LSOA
E01003333,Lewisham 035D,LSOA
E01003334,Lewisham 033E,LSOA
E01003335,Lewisham 035E,LSOA
E01003336,Lewisham 010A,LSOA
E01003337,Lewisham 010B,LSOA
E01003338,Lewisham 006A,LSOA
E01003339,Lewisham 006B,LSOA
E01003340,Lewisham 006C,LSOA
E01003341,Lewisham 006D,LSOA
E01003342,Lewisham 010C,LSOA
E01003343,Lewisham 006E,LSOA
E01003344,Lewisham 010D,LSOA
E01003345,Lewisham 010E,LSOA
E01003346,Lewisham 026A,LSOA
E01003347,Lewisham 030A,LSOA
E01003348,Lewisham 030B,LSOA
E01003349,Lewisham 026B,LSOA
E01003350,Lewisham 030C,LSOA
E01003351,Lewisham 026C,LSOA
E01003352,Lewisham 030D,LSOA
E01003353,Lewisham 030E,LSOA
E01003354,Lewisham 026D,LSOA
E01003355,Merton 009A,LSOA
E01003356,Merton 009B,LSOA
E01003357,Merton 012A,LSOA
E01003358,Merton 009C,LSOA
E01003359,Merton 006A,LSOA
E01003360,Merton 006B,LSOA
E01003361,Merton 015A,LSOA
E01003362,Merton 021A,LSOA
E01003363,Merton 021B,LSOA
E01003364,Merton 021C,LSOA
E01003365,Merton 021D,LSOA
E01003366,Merton 016A,LSOA
E01003368,Merton 008A,LSOA
E01003369,Merton 005B,LSOA
E01003370,Merton 005C,LSOA
E01003371,Merton 005D,LSOA
E01003372,Merton 008B,LSOA
E01003373,Merton 018A,LSOA
E01003374,Merton 022A,LSOA
E01003375,Merton 022B,LSOA
E01003376,Merton 012B,LSOA
E01003377,Merton 012C,LSOA
E01003378,Merton 018B,LSOA
E01003379,Merton 018C,LSOA
E01003380,Merton 011A,LSOA
E01003381,Merton 016B,LSOA
E01003382,Merton 011B,LSOA
E01003383,Merton 009D,LSOA
E01003384,Merton 009E,LSOA
E01003385,Merton 011C,LSOA
E01003386,Merton 013A,LSOA
E01003387,Merton 014A,LSOA
E01003388,Merton 013B,LSOA
E01003389,Merton 013C,LSOA
E01003390,Merton 018D,LSOA
E01003391,Merton 014B,LSOA
E01003392,Merton 013D,LSOA
E01003393,Merton 008C,LSOA
E01003394,Merton 007A,LSOA
E01003395,Merton 007B,LSOA
E01003396,Merton 007C,LSOA
E01003397,Merton 007D,LSOA
E01003398,Merton 007E,LSOA
E01003399,Merton 011D,LSOA
E01003400,Merton 003A,LSOA
E01003401,Merton 004A,LSOA
E01003402,Merton 004B,LSOA
E01003403,Merton 004C,LSOA
E01003404,Merton 004D,LSOA
E01003405,Merton 018E,LSOA
E01003406,Merton 008D,LSOA
E01003407,Merton 008E,LSOA
E01003408,Merton 012D,LSOA
E01003409,Merton 013E,LSOA
E01003410,Merton 012E,LSOA
E01003411,Merton 014C,LSOA
E01003412,Merton 014D,LSOA
E01003413,Merton 017A,LSOA
E01003414,Merton 017B,LSOA
E01003415,Merton 017C,LSOA
E01003416,Merton 017D,LSOA
E01003417,Merton 025A,LSOA
E01003418,Merton 025B,LSOA
E01003419,Merton 025C,LSOA
E01003420,Merton 025D,LSOA
E01003421,Merton 021E,LSOA
E01003422,Merton 025E,LSOA
E01003423,Merton 011E,LSOA
E01003424,Merton 015B,LSOA
E01003425,Merton 015C,LSOA
E01003426,Merton 015D,LSOA
E01003427,Merton 023A,LSOA
E01003428,Merton 015E,LSOA
E01003429,Merton 019A,LSOA
E01003430,Merton 019B,LSOA
E01003431,Merton 019C,LSOA
E01003432,Merton 019D,LSOA
E01003433,Merton 019E,LSOA
E01003434,Merton 017E,LSOA
E01003435,Merton 014E,LSOA
E01003436,Merton 023B,LSOA
E01003437,Merton 022C,LSOA
E01003438,Merton 024A,LSOA
E01003439,Merton 023C,LSOA
E01003440,Merton 022D,LSOA
E01003441,Merton 022E,LSOA
E01003442,Merton 010A,LSOA
E01003443,Merton 010B,LSOA
E01003444,Merton 010C,LSOA
E01003445,Merton 010D,LSOA
E01003446,Merton 016C,LSOA
E01003447,Merton 016D,LSOA
E01003448,Merton 023D,LSOA
E01003449,Merton 024B,LSOA
E01003450,Merton 024C,LSOA
E01003451,Merton 024D,LSOA
E01003452,Merton 024E,LSOA
E01003453,Merton 023E,LSOA
E01003454,Merton 003B,LSOA
E01003455,Merton 005E,LSOA
E01003456,Merton 003C,LSOA
E01003457,Merton 006C,LSOA
E01003458,Merton 006D,LSOA
E01003459,Merton 006E,LSOA
E01003460,Merton 002A,LSOA
E01003461,Merton 004E,LSOA
E01003462,Merton 002B,LSOA
E01003463,Merton 010E,LSOA
E01003464,Merton 002C,LSOA
E01003465,Merton 002D,LSOA
E01003466,Merton 020A,LSOA
E01003467,Merton 020B,LSOA
E01003468,Merton 020C,LSOA
E01003469,Merton 020D,LSOA
E01003470,Merton 020E,LSOA
E01003471,Merton 016E,LSOA
E01003472,Merton 001A,LSOA
E01003473,Merton 001B,LSOA
E01003474,Merton 001C,LSOA
E01003476,Merton 003D,LSOA
E01003477,Merton 003E,LSOA
E01003478,Merton 001E,LSOA
E01003479,Newham 035A,LSOA
E01003480,Newham 033A,LSOA
E01003481,Newham 035B,LSOA
E01003483,Newham 032A,LSOA
E01003484,Newham 032B,LSOA
E01003485,Newham 035C,LSOA
E01003486,Newham 033C,LSOA
E01003487,Newham 033D,LSOA
E01003488,Newham 019A,LSOA
E01003489,Newham 019B,LSOA
E01003490,Newham 019C,LSOA
E01003491,Newham 022A,LSOA
E01003492,Newham 025A,LSOA
E01003494,Newham 025C,LSOA
E01003495,Newham 025D,LSOA
E01003496,Newham 027A,LSOA
E01003497,Newham 034A,LSOA
E01003498,Newham 027B,LSOA
E01003499,Newham 030A,LSOA
E01003500,Newham 027C,LSOA
E01003501,Newham 030B,LSOA
E01003502,Newham 030C,LSOA
E01003503,Newham 030D,LSOA
E01003506,Newham 034D,LSOA
E01003507,Newham 031A,LSOA
E01003508,Newham 031B,LSOA
E01003509,Newham 031C,LSOA
E01003511,Newham 036A,LSOA
E01003512,Newham 036B,LSOA
E01003513,Newham 035D,LSOA
E01003514,Newham 036C,LSOA
E01003515,Newham 036D,LSOA
E01003516,Newham 032C,LSOA
E01003517,Newham 036E,LSOA
E01003518,Newham 032D,LSOA
E01003519,Newham 032E,LSOA
E01003520,Newham 018A,LSOA
E01003521,Newham 018B,LSOA
E01003522,Newham 018C,LSOA
E01003523,Newham 024A,LSOA
E01003524,Newham 019D,LSOA
E01003525,Newham 018D,LSOA
E01003526,Newham 018E,LSOA
E01003527,Newham 024B,LSOA
E01003528,Newham 005A,LSOA
E01003529,Newham 010A,LSOA
E01003530,Newham 010B,LSOA
E01003531,Newham 010C,LSOA
E01003532,Newham 010D,LSOA
E01003533,Newham 011A,LSOA
E01003534,Newham 010E,LSOA
E01003535,Newham 023A,LSOA
E01003536,Newham 023B,LSOA
E01003537,Newham 024C,LSOA
E01003538,Newham 029A,LSOA
E01003539,Newham 029B,LSOA
E01003540,Newham 029C,LSOA
E01003541,Newham 029D,LSOA
E01003542,Newham 024D,LSOA
E01003543,Newham 001A,LSOA
E01003544,Newham 001B,LSOA
E01003545,Newham 006A,LSOA
E01003546,Newham 001C,LSOA
E01003547,Newham 007A,LSOA
E01003548,Newham 006B,LSOA
E01003549,Newham 006C,LSOA
E01003550,Newham 001D,LSOA
E01003551,Newham 009A,LSOA
E01003552,Newham 016A,LSOA
E01003553,Newham 009B,LSOA
E01003554,Newham 009C,LSOA
E01003555,Newham 007B,LSOA
E01003556,Newham 008A,LSOA
E01003557,Newham 006D,LSOA
E01003558,Newham 008B,LSOA
E01003559,Newham 009D,LSOA
E01003560,Newham 011B,LSOA
E01003561,Newham 007C,LSOA
E01003562,Newham 014A,LSOA
E01003563,Newham 011C,LSOA
E01003564,Newham 014B,LSOA
E01003565,Newham 014C,LSOA
E01003566,Newham 014D,LSOA
E01003567,Newham 007D,LSOA
E01003568,Newham 017A,LSOA
E01003569,Newham 017B,LSOA
E01003570,Newham 008C,LSOA
E01003571,Newham 008D,LSOA
E01003572,Newham 008E,LSOA
E01003573,Newham 017C,LSOA
E01003574,Newham 017D,LSOA
E01003575,Newham 005B,LSOA
E01003576,Newham 002A,LSOA
E01003577,Newham 005C,LSOA
E01003578,Newham 003A,LSOA
E01003579,Newham 004A,LSOA
E01003580,Newham 005D,LSOA
E01003581,Newham 002B,LSOA
E01003582,Newham 002C,LSOA
E01003583,Newham 002D,LSOA
E01003584,Newham 003B,LSOA
E01003585,Newham 004B,LSOA
E01003586,Newham 003C,LSOA
E01003587,Newham 004C,LSOA
E01003588,Newham 011D,LSOA
E01003589,Newham 011E,LSOA
E01003590,Newham 003D,LSOA
E01003591,Newham 004D,LSOA
E01003592,Newham 022B,LSOA
E01003593,Newham 027D,LSOA
E01003594,Newham 026A,LSOA
E01003595,Newham 026B,LSOA
E01003596,Newham 016B,LSOA
E01003597,Newham 016C,LSOA
E01003598,Newham 021A,LSOA
E01003599,Newham 022C,LSOA
E01003600,Newham 021B,LSOA
E01003601,Newham 028A,LSOA
E01003602,Newham 026C,LSOA
E01003603,Newham 028B,LSOA
E01003604,Newham 031D,LSOA
E01003605,Newham 028C,LSOA
E01003607,Newham 026D,LSOA
E01003608,Newham 028D,LSOA
E01003611,Newham 041C,LSOA
E01003615,Newham 039A,LSOA
E01003616,Newham 012A,LSOA
E01003618,Newham 012C,LSOA
E01003619,Newham 012D,LSOA
E01003621,Newham 023C,LSOA
E01003622,Newham 023D,LSOA
E01003623,Newham 023E,LSOA
E01003624,Newham 024E,LSOA
E01003625,Newham 015A,LSOA
E01003626,Newham 015B,LSOA
E01003627,Newham 015C,LSOA
E01003628,Newham 015D,LSOA
E01003629,Newham 015E,LSOA
E01003630,Newham 021C,LSOA
E01003631,Newham 020A,LSOA
E01003632,Newham 020B,LSOA
E01003633,Newham 020C,LSOA
E01003634,Newham 020D,LSOA
E01003635,Newham 016D,LSOA
E01003636,Newham 020E,LSOA
E01003637,Newham 021D,LSOA
E01003638,Redbridge 017A,LSOA
E01003639,Redbridge 013A,LSOA
E01003640,Redbridge 013B,LSOA
E01003641,Redbridge 013C,LSOA
E01003642,Redbridge 013D,LSOA
E01003643,Redbridge 017B,LSOA
E01003644,Redbridge 017C,LSOA
E01003645,Redbridge 017D,LSOA
E01003646,Redbridge 012A,LSOA
E01003647,Redbridge 015A,LSOA
E01003648,Redbridge 012B,LSOA
E01003649,Redbridge 012C,LSOA
E01003650,Redbridge 015B,LSOA
E01003651,Redbridge 012D,LSOA
E01003652,Redbridge 015C,LSOA
E01003653,Redbridge 015D,LSOA
E01003654,Redbridge 004A,LSOA
E01003655,Redbridge 004B,LSOA
E01003656,Redbridge 005A,LSOA
E01003657,Redbridge 005B,LSOA
E01003658,Redbridge 004C,LSOA
E01003659,Redbridge 005C,LSOA
E01003660,Redbridge 004D,LSOA
E01003661,Redbridge 038A,LSOA
E01003662,Redbridge 038C,LSOA
E01003663,Redbridge 037A,LSOA
E01003664,Redbridge 037B,LSOA
E01003665,Redbridge 037E,LSOA
E01003666,Redbridge 038B,LSOA
E01003668,Redbridge 007A,LSOA
E01003669,Redbridge 007B,LSOA
E01003670,Redbridge 007C,LSOA
E01003671,Redbridge 007D,LSOA
E01003672,Redbridge 007E,LSOA
E01003673,Redbridge 007F,LSOA
E01003674,Redbridge 007G,LSOA
E01003675,Redbridge 036A,LSOA
E01003676,Redbridge 036B,LSOA
E01003677,Redbridge 036C,LSOA
E01003678,Redbridge 036D,LSOA
E01003679,Redbridge 036E,LSOA
E01003680,Redbridge 036F,LSOA
E01003681,Redbridge 036G,LSOA
E01003682,Redbridge 036H,LSOA
E01003683,Redbridge 040C,LSOA
E01003684,Redbridge 040E,LSOA
E01003685,Redbridge 040D,LSOA
E01003686,Redbridge 040A,LSOA
E01003688,Redbridge 040B,LSOA
E01003689,Redbridge 039C,LSOA
E01003690,Redbridge 035A,LSOA
E01003691,Redbridge 035B,LSOA
E01003692,Redbridge 035C,LSOA
E01003693,Redbridge 035D,LSOA
E01003694,Redbridge 035E,LSOA
E01003695,Redbridge 035F,LSOA
E01003696,Redbridge 035G,LSOA
E01003697,Redbridge 035H,LSOA
E01003698,Redbridge 006A,LSOA
E01003699,Redbridge 006B,LSOA
E01003700,Redbridge 006C,LSOA
E01003701,Redbridge 006D,LSOA
E01003702,Redbridge 006E,LSOA
E01003703,Redbridge 006F,LSOA
E01003704,Redbridge 006G,LSOA
E01003705,Redbridge 010A,LSOA
E01003706,Redbridge 010B,LSOA
E01003707,Redbridge 008A,LSOA
E01003708,Redbridge 008B,LSOA
E01003709,Redbridge 008C,LSOA
E01003710,Redbridge 008D,LSOA
E01003711,Redbridge 010C,LSOA
E01003712,Redbridge 010D,LSOA
E01003713,Redbridge 034A,LSOA
E01003714,Redbridge 034B,LSOA
E01003715,Redbridge 034C,LSOA
E01003716,Redbridge 034D,LSOA
E01003718,Redbridge 034E,LSOA
E01003719,Redbridge 034F,LSOA
E01003720,Redbridge 002A,LSOA
E01003721,Redbridge 003A,LSOA
E01003722,Redbridge 002B,LSOA
E01003723,Redbridge 002C,LSOA
E01003724,Redbridge 003B,LSOA
E01003725,Redbridge 003C,LSOA
E01003726,Redbridge 002D,LSOA
E01003727,Redbridge 003D,LSOA
E01003729,Redbridge 032B,LSOA
E01003730,Redbridge 032C,LSOA
E01003731,Redbridge 033A,LSOA
E01003732,Redbridge 032D,LSOA
E01003733,Redbridge 032E,LSOA
E01003734,Redbridge 033B,LSOA
E01003735,Redbridge 033C,LSOA
E01003736,Redbridge 033D,LSOA
E01003737,Redbridge 031A,LSOA
E01003738,Redbridge 031B,LSOA
E01003739,Redbridge 031C,LSOA
E01003740,Redbridge 031D,LSOA
E01003741,Redbridge 031E,LSOA
E01003742,Redbridge 031F,LSOA
E01003743,Redbridge 031G,LSOA
E01003744,Redbridge 001A,LSOA
E01003745,Redbridge 001B,LSOA
E01003746,Redbridge 001C,LSOA
E01003747,Redbridge 001D,LSOA
E01003748,Redbridge 001E,LSOA
E01003749,Redbridge 001F,LSOA
E01003750,Redbridge 001G,LSOA
E01003751,Redbridge 020A,LSOA
E01003752,Redbridge 023A,LSOA
E01003753,Redbridge 020B,LSOA
E01003754,Redbridge 020C,LSOA
E01003755,Redbridge 023B,LSOA
E01003756,Redbridge 023C,LSOA
E01003757,Redbridge 020D,LSOA
E01003759,Redbridge 009A,LSOA
E01003760,Redbridge 009B,LSOA
E01003761,Redbridge 009C,LSOA
E01003762,Redbridge 009D,LSOA
E01003763,Redbridge 009E,LSOA
E01003764,Redbridge 009F,LSOA
E01003765,Redbridge 009G,LSOA
E01003766,Redbridge 024A,LSOA
E01003767,Redbridge 024B,LSOA
E01003768,Redbridge 024C,LSOA
E01003769,Redbridge 022A,LSOA
E01003770,Redbridge 022B,LSOA
E01003771,Redbridge 022C,LSOA
E01003772,Redbridge 024D,LSOA
E01003773,Redbridge 022D,LSOA
E01003774,Redbridge 014A,LSOA
E01003775,Redbridge 014B,LSOA
E01003776,Redbridge 014C,LSOA
E01003777,Redbridge 014D,LSOA
E01003778,Redbridge 014E,LSOA
E01003779,Redbridge 014F,LSOA
E01003780,Redbridge 014G,LSOA
E01003781,Redbridge 026A,LSOA
E01003782,Redbridge 026B,LSOA
E01003783,Redbridge 029A,LSOA
E01003784,Redbridge 029B,LSOA
E01003785,Redbridge 029C,LSOA
E01003786,Redbridge 026C,LSOA
E01003787,Redbridge 026D,LSOA
E01003788,Redbridge 029D,LSOA
E01003789,Redbridge 018A,LSOA
E01003790,Redbridge 027A,LSOA
E01003791,Redbridge 027B,LSOA
E01003792,Redbridge 027C,LSOA
E01003793,Redbridge 027D,LSOA
E01003794,Redbridge 018B,LSOA
E01003795,Redbridge 018C,LSOA
E01003796,Redbridge 018D,LSOA
E01003797,Richmond upon Thames 001A,LSOA
E01003798,Richmond upon Thames 001B,LSOA
E01003799,Richmond upon Thames 001C,LSOA
E01003800,Richmond upon Thames 001D,LSOA
E01003801,Richmond upon Thames 001E,LSOA
E01003802,Richmond upon Thames 001F,LSOA
E01003803,Richmond upon Thames 001G,LSOA
E01003804,Richmond upon Thames 005A,LSOA
E01003805,Richmond upon Thames 012A,LSOA
E01003806,Richmond upon Thames 012B,LSOA
E01003807,Richmond upon Thames 005B,LSOA
E01003808,Richmond upon Thames 005C,LSOA
E01003809,Richmond upon Thames 005D,LSOA
E01003810,Richmond upon Thames 019A,LSOA
E01003811,Richmond upon Thames 018A,LSOA
E01003812,Richmond upon Thames 018B,LSOA
E01003813,Richmond upon Thames 019B,LSOA
E01003814,Richmond upon Thames 019C,LSOA
E01003815,Richmond upon Thames 019D,LSOA
E01003816,Richmond upon Thames 012C,LSOA
E01003817,Richmond upon Thames 012D,LSOA
E01003818,Richmond upon Thames 017A,LSOA
E01003819,Richmond upon Thames 017B,LSOA
E01003820,Richmond upon Thames 017C,LSOA
E01003821,Richmond upon Thames 008A,LSOA
E01003822,Richmond upon Thames 023A,LSOA
E01003823,Richmond upon Thames 023B,LSOA
E01003824,Richmond upon Thames 023C,LSOA
E01003825,Richmond upon Thames 023D,LSOA
E01003826,Richmond upon Thames 023E,LSOA
E01003827,Richmond upon Thames 023F,LSOA
E01003828,Richmond upon Thames 020A,LSOA
E01003829,Richmond upon Thames 020B,LSOA
E01003830,Richmond upon Thames 020C,LSOA
E01003831,Richmond upon Thames 020D,LSOA
E01003832,Richmond upon Thames 020E,LSOA
E01003833,Richmond upon Thames 020F,LSOA
E01003834,Richmond upon Thames 022A,LSOA
E01003835,Richmond upon Thames 022B,LSOA
E01003836,Richmond upon Thames 022C,LSOA
E01003837,Richmond upon Thames 022D,LSOA
E01003838,Richmond upon Thames 022E,LSOA
E01003839,Richmond upon Thames 022F,LSOA
E01003840,Richmond upon Thames 013A,LSOA
E01003841,Richmond upon Thames 013B,LSOA
E01003842,Richmond upon Thames 013C,LSOA
E01003843,Richmond upon Thames 013D,LSOA
E01003844,Richmond upon Thames 013E,LSOA
E01003845,Richmond upon Thames 013F,LSOA
E01003846,Richmond upon Thames 002A,LSOA
E01003847,Richmond upon Thames 002B,LSOA
E01003848,Richmond upon Thames 004A,LSOA
E01003849,Richmond upon Thames 002C,LSOA
E01003851,Richmond upon Thames 002D,LSOA
E01003852,Richmond upon Thames 003A,LSOA
E01003853,Richmond upon Thames 003B,LSOA
E01003854,Richmond upon Thames 003C,LSOA
E01003855,Richmond upon Thames 003D,LSOA
E01003856,Richmond upon Thames 003E,LSOA
E01003857,Richmond upon Thames 003F,LSOA
E01003858,Richmond upon Thames 003G,LSOA
E01003859,Richmond upon Thames 005E,LSOA
E01003860,Richmond upon Thames 002E,LSOA
E01003861,Richmond upon Thames 004C,LSOA
E01003862,Richmond upon Thames 004D,LSOA
E01003863,Richmond upon Thames 004E,LSOA
E01003864,Richmond upon Thames 002F,LSOA
E01003865,Richmond upon Thames 004F,LSOA
E01003866,Richmond upon Thames 007A,LSOA
E01003867,Richmond upon Thames 011A,LSOA
E01003868,Richmond upon Thames 007B,LSOA
E01003869,Richmond upon Thames 011B,LSOA
E01003870,Richmond upon Thames 011C,LSOA
E01003871,Richmond upon Thames 007C,LSOA
E01003872,Richmond upon Thames 007D,LSOA
E01003873,Richmond upon Thames 006A,LSOA
E01003874,Richmond upon Thames 006B,LSOA
E01003875,Richmond upon Thames 006C,LSOA
E01003876,Richmond upon Thames 008B,LSOA
E01003877,Richmond upon Thames 008C,LSOA
E01003878,Richmond upon Thames 006D,LSOA
E01003879,Richmond upon Thames 008D,LSOA
E01003880,Richmond upon Thames 016A,LSOA
E01003881,Richmond upon Thames 016B,LSOA
E01003882,Richmond upon Thames 014A,LSOA
E01003883,Richmond upon Thames 014B,LSOA
E01003884,Richmond upon Thames 016C,LSOA
E01003885,Richmond upon Thames 016D,LSOA
E01003886,Richmond upon Thames 021A,LSOA
E01003887,Richmond upon Thames 021B,LSOA
E01003888,Richmond upon Thames 021C,LSOA
E01003889,Richmond upon Thames 021D,LSOA
E01003890,Richmond upon Thames 018C,LSOA
E01003891,Richmond upon Thames 018D,LSOA
E01003892,Richmond upon Thames 009A,LSOA
E01003893,Richmond upon Thames 009B,LSOA
